time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.2400000000000024,-1.58238242769,2.26330810862,19.3025947387,0.160382748688,0.190005461272,0.0,-2.34713612233,2.1538239976,5.0223056062,0.156554302473,0.022624631569,0.0,478.0656470193884,477.2962060220463,478.0947628162336,479.4317576997624
3.3000000000000025,-1.72622920755,2.39493719932,19.6013838068,0.170899759905,0.191641420102,0.0,-2.44795652888,2.23456754394,4.93734769743,0.198228990847,0.0352244578376,0.0,413.2273892607155,414.3370630776343,409.2004629002443,412.92489529585424
3.3600000000000025,-1.87674646268,2.53208709293,19.8979973576,0.183090284154,0.193783697669,0.0,-2.56946510043,2.33807998922,4.9491984224,0.211569828674,0.0366478656056,0.0,444.7685815952117,444.88572507688815,445.0503071127575,446.1812333721098
3.4200000000000026,-2.0344147068,2.67548514201,20.1943212686,0.195571638273,0.196059342609,0.0,-2.6863531404,2.44284438337,4.92782200242,0.199784409499,0.040370427667,0.0,435.03925609820055,435.3516235609104,436.39366162972425,435.45199026842283
3.4800000000000026,-2.19905544622,2.8252805016,20.4888549944,0.207657193461,0.198188219825,0.0,-2.80189908617,2.55125038874,4.88959542977,0.204516921504,0.0232680578793,0.0,431.9023561919461,430.4578023753574,430.39873893038305,430.84031474574823
3.5400000000000027,-2.37115336669,2.9822677136,20.7833710417,0.219875710554,0.199898483758,0.0,-2.93480825307,2.68263577161,4.92679617347,0.201835157191,0.0373282350313,0.0,456.0473863121725,457.1694615075101,456.69011843868645,456.5156102117412
3.6000000000000028,-2.55066447823,3.14669454714,21.0771243161,0.231997488468,0.201993526909,0.0,-3.04913107651,2.79914222257,4.86467279588,0.202415116579,0.0295989699514,0.0,425.2395220938929,424.57733677159496,425.8352639159426,425.92684495635183
3.660000000000003,-2.73835845684,3.31973583178,21.3731464747,0.243777025268,0.20396899898,0.0,-3.2073874033,2.96986588441,5.00126749959,0.179974670608,0.0388597951314,0.0,490.04803145636504,490.7363503506998,490.47125040405297,488.8348411194849
3.720000000000003,-2.93388577916,3.50123484885,21.6692237149,0.254258648615,0.205983261501,0.0,-3.31048802934,3.08082799855,4.8680490196,0.161218477708,0.0200466108286,0.0,404.62033712981224,402.9232048006718,405.1696253491457,403.51179637307933
3.780000000000003,-3.13651897073,3.69057924527,21.9613216274,0.263856922577,0.207168945542,0.0,-3.44406185293,3.2313058501,4.86788382645,0.157355839899,0.0191848385749,0.0,449.7767526971731,449.7068992680183,450.48905801989173,450.20048729569805
3.840000000000003,-3.34718851162,3.88908107203,22.2532717498,0.273269432501,0.208692937196,0.0,-3.57838405612,3.38603727689,4.86311800401,0.155897358684,0.0355866938349,0.0,448.13750594848136,449.4691360062174,451.2537749731552,451.1589032531032
3.900000000000003,-3.56642997574,4.0976040997,22.5469771951,0.282914508344,0.211392006681,0.0,-3.72982352806,3.56531197055,4.92591753279,0.169013760873,0.059149017751,0.0,472.71089162968974,474.5244365800762,472.5439489061868,473.57686019352246
3.960000000000003,-3.79495445422,4.3172067285,22.8449062328,0.293203738127,0.215486601472,0.0,-3.88792490186,3.75537802286,5.00367792267,0.176018415573,0.082052651254,0.0,478.9464449670527,480.68860047253,481.01240708803385,481.5683805862554
4.020000000000002,-4.03220301061,4.54724476693,23.1436329328,0.303365256951,0.220315719083,0.0,-4.02078237807,3.91316519381,4.95321958214,0.150736102644,0.0771525218384,0.0,442.278487354742,441.87986842149087,442.60713012012707,440.54813230923963
4.080000000000001,-4.27775890883,4.7871987019,23.4402680538,0.312509157501,0.225326879253,0.0,-4.16481496978,4.08575899719,4.93376660579,0.15552747486,0.0939066207352,0.0,453.14643124191326,454.4969840520809,453.45235330462754,453.85853145466774
4.14,-4.53217031856,5.03777080358,23.7360843406,0.321663118535,0.231417943783,0.0,-4.31603429388,4.26706860687,4.92575942021,0.145874771246,0.113522876275,0.0,458.3295183360004,459.89466850626513,460.27896502705033,459.53525726031785
4.199999999999998,-4.79576448586,5.29931193482,24.0312457542,0.330089284292,0.238675576253,0.0,-4.47099427115,4.45129489286,4.91190694368,0.126419342562,0.1327444747,0.0,458.7054212993033,460.2421491583915,461.0374839984573,459.5147069057879
4.259999999999997,-5.06876607803,5.57195101657,24.3253309712,0.337341542553,0.246224477378,0.0,-4.62967047888,4.63686319206,4.8899099619,0.106471032649,0.106024363892,0.0,461.20767094036944,459.1053103905975,459.64572969266413,458.07417339792426
4.319999999999996,-5.35034597779,5.85436498225,24.6139476776,0.34424963571,0.252397910274,0.0,-4.75691089051,4.77722301151,4.73060307098,0.128430541965,0.0957486550052,0.0,413.27466769626886,412.37770924210116,413.05399979513527,414.9992498476255
4.379999999999995,-5.64026533544,6.1460340655,24.8951335794,0.35179588261,0.257856989146,0.0,-4.90755516622,4.94532822922,4.64168587886,0.119842524521,0.0791756128286,0.0,440.4017145407031,439.03532649114896,438.85030832075915,438.1512729888764
